,Address,Baths,Beds,Bike Room,Building Class,Built Year,Cats Only - No Dogs,Cats and Dogs Allowed,Children's Playroom,City,Cold Storage,Community Recreation Facilities,Concierge,Crime,Deck,Doorman,Elevator,Full-time Doorman,Garage Parking,Garden,Green Building,Gym,Hot Tub,Interiors,Land Lease,Laundry in Building,Live-in Super,Media Room,NYC Storm Zone 1,NYC Storm Zone 2,NYC Storm Zone 3,NYC Storm Zone 4,NYC Storm Zone 5,NYC Storm Zone 6,Package Room,Parking Available,Part-time Doorman,Patio,Pets Allowed,Police,Price,Roof Deck,School District,SchoolScore,Smoke-free,Sqft,Storage Available,Stories,Swimming Pool,Units,Valet,Valet Parking,Virtual Doorman,Waterfront,Zipcode,latitude,longitude,std_crime,age,age_sq,Stories_sq,Stories_cubed,travel_minutes,travel_km,central_park_border_km,washington_sq_km,tompkins_sq_km,travel_minutes_grand_central,travel_km_grand_central,Borough,Sqft_sq
1143,184 Russell Street #1,2.5,2.0,False,B9,2016.0,,,False, Brooklyn,False,False,False,959.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 94,1795000.0,False,District 14,0.2728,False,2425.0,False,2.0,False,2.0,False,False,False,False,11222.0,40.727006,-73.944445,-0.70551010746,0.0,0.0,4.0,8.0,19.85,10.215,4.81031895639,4.5107528742,3.1541187967,15.72,6.724,Brooklyn,5880625.0
1144,184 Russell Street #2,4.0,3.0,False,B9,2016.0,,,False, Brooklyn,False,False,False,959.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 94,2850000.0,False,District 14,0.2728,False,2800.0,False,2.0,False,2.0,False,False,False,False,11222.0,40.727006,-73.944445,-0.70551010746,0.0,0.0,4.0,8.0,19.85,10.215,4.81031895639,4.5107528742,3.1541187967,15.72,6.724,Brooklyn,7840000.0
1145,184 Thompson Street #3FL1S,1.0,1.0,False,RM,1910.0,False,False,False, New York,False,False,False,1568.0,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 6,1375000.0,False,District 2,1.7612,False,844.0,False,9.0,False,144.0,False,False,False,False,10012.0,40.7281303,-73.9996232,0.312474614197,106.0,11236.0,81.0,729.0,13.62,5.009,4.61569840937,0.348132389963,1.5199862852,17.4,3.805,Manhattan,712336.0
1146,184 Thompson Street #4A,1.0,1.0,False,RM,1910.0,False,False,False, New York,False,False,False,1568.0,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 6,1250000.0,False,District 2,1.7612,False,657.0,False,9.0,False,144.0,False,False,False,False,10012.0,40.7281303,-73.9996232,0.312474614197,106.0,11236.0,81.0,729.0,13.62,5.009,4.61569840937,0.348132389963,1.5199862852,17.4,3.805,Manhattan,431649.0
1147,1840 Hendrickson Street ,1.0,3.0,False,A2,1940.0,,,False, Brooklyn,False,False,False,1284.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 63,739000.0,False,District 22,0.5326,False,1092.0,False,1.0,False,1.0,False,False,False,False,11234.0,40.614864,-73.930002,-0.162250609039,76.0,5776.0,1.0,1.0,34.13,15.402,17.006122462,14.0921874231,13.1387376238,47.47,23.771,Brooklyn,1192464.0
1148,1843 67th Street ,3.0,6.0,,C0,1960.0,,,, Brooklyn,,,,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 62,1999000.0,,District 20,0.8565,,3080.0,,2.0,,3.0,,,,,11204.0,40.617447,-73.990062,-0.165593744414,56.0,3136.0,4.0,8.0,24.5,14.276,16.3882544689,12.6104651632,12.1215805602,37.77,22.644,Brooklyn,9486400.0
1149,185 Plymouth Street #PHS,3.5,3.0,True,,1920.0,False,False,False, Brooklyn,False,False,False,1047.0,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Police Precinct 84,4995000.0,False,District 13,0.1126,False,3056.0,False,6.0,False,10.0,False,False,True,False,11201.0,40.7040494,-73.985861,-0.558412150964,96.0,9216.0,36.0,216.0,10.23,3.787,6.79471637848,3.13822667668,2.50824084401,20.57,10.686,Brooklyn,9339136.0
1150,185 Plymouth Street APT-PHN,2.5,3.0,True,,1920.0,False,False,False, Brooklyn,False,False,False,1047.0,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Police Precinct 84,4739000.0,False,District 13,0.1126,False,2156.0,False,6.0,False,10.0,False,False,True,False,11201.0,40.7040494,-73.985861,-0.558412150964,96.0,9216.0,36.0,216.0,10.23,3.787,6.79471637848,3.13822667668,2.50824084401,20.57,10.686,Brooklyn,4648336.0
1151,185 York Street #2C,2.0,2.0,False,,2012.0,False,False,False, Brooklyn,False,True,False,1047.0,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Police Precinct 84,949000.0,True,District 13,0.1126,False,950.0,True,6.0,False,16.0,False,False,True,False,11201.0,40.7015566,-73.9834785,-0.558412150964,4.0,16.0,36.0,216.0,8.98,3.681,7.0401840458,3.4660326626,2.76491402633,19.23,10.58,Brooklyn,902500.0
1152,1855 Grand Concourse #25,2.0,2.0,False,D4,1936.0,,,False, Bronx,False,False,False,1649.0,False,,,,False,False,False,False,False,,,True,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 46,325000.0,False,District 9,-1.3828,False,1440.0,True,6.0,False,44.0,False,False,False,False,10453.0,40.8484733,-73.9074165,0.44787159688,80.0,6400.0,36.0,216.0,28.83,23.476,6.73104890632,15.1169260666,14.9363811488,29.22,18.193,Bronx,2073600.0
1153,1855 Grand Concourse #56,1.0,1.0,False,D4,1936.0,,,False, Bronx,False,False,False,1649.0,False,,,,False,False,False,False,False,,,True,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 46,175000.0,False,District 9,-1.3828,False,820.0,True,6.0,False,44.0,False,False,False,False,10453.0,40.8484733,-73.9074165,0.44787159688,80.0,6400.0,36.0,216.0,28.83,23.476,6.73104890632,15.1169260666,14.9363811488,29.22,18.193,Bronx,672400.0
1154,186 Lexington Avenue #1,3.0,3.0,,A4,1899.0,,,, Brooklyn,,,,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 79,1175000.0,,District 13,0.1126,,2800.0,,2.0,,1.0,,,,,11216.0,40.68707,-73.954056,0.628400907125,117.0,13689.0,4.0,8.0,20.48,7.352,8.74248439333,6.09812640736,4.95797847177,27.65,13.226,Brooklyn,7840000.0
1155,186 Russell Street ,3.0,7.0,False,B9,1901.0,,,False, Brooklyn,False,False,False,959.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 94,1879000.0,False,District 14,0.2728,False,2503.0,False,2.0,False,2.0,False,False,False,False,11222.0,40.72706,-73.9444539,-0.70551010746,115.0,13225.0,4.0,8.0,19.83,10.209,4.80475678036,4.50943734685,3.15349503236,15.7,6.718,Brooklyn,6265009.0
1156,188 East 64th Street #3503-4,4.5,5.0,False,RM,1987.0,False,True,False, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 19,7200000.0,False,District 2,1.7612,False,3000.0,False,42.0,False,197.0,False,False,False,False,10065.0,40.764593,-73.964821,0.927611523178,29.0,841.0,1764.0,74088.0,15.8,9.545,0.600738378683,4.6578038145,4.47419408165,14.57,3.044,Manhattan,9000000.0
1157,188 East 64th Street #3601,2.5,2.0,False,RM,1987.0,False,True,False, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 19,3375000.0,False,District 2,1.7612,False,1322.0,False,42.0,False,197.0,False,False,False,False,10065.0,40.764593,-73.964821,0.927611523178,29.0,841.0,1764.0,74088.0,15.8,9.545,0.600738378683,4.6578038145,4.47419408165,14.57,3.044,Manhattan,1747684.0
1158,188 East 64th Street #401,1.0,1.0,False,RM,1987.0,False,True,False, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 19,1250000.0,False,District 2,1.7612,False,750.0,False,42.0,False,197.0,False,False,False,False,10065.0,40.764593,-73.964821,0.927611523178,29.0,841.0,1764.0,74088.0,15.8,9.545,0.600738378683,4.6578038145,4.47419408165,14.57,3.044,Manhattan,562500.0
1159,188 East 64th Street #903,1.0,1.0,False,RM,1987.0,False,True,False, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 19,1250000.0,False,District 2,1.7612,False,782.0,False,42.0,False,197.0,False,False,False,False,10065.0,40.7646725,-73.9645966,0.927611523178,29.0,841.0,1764.0,74088.0,15.73,9.533,0.612823682935,4.67617709313,4.48864792679,14.5,3.032,Manhattan,611524.0
1160,188 East 70th Street #19C,2.0,2.0,True,RM,1986.0,False,True,True, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,2950000.0,False,District 2,1.7612,False,1330.0,False,31.0,False,97.0,False,False,False,False,10021.0,40.7684633,-73.9619468,0.927611523178,30.0,900.0,961.0,29791.0,17.27,10.657,0.603544220818,5.14802314195,4.95991204199,16.15,3.249,Manhattan,1768900.0
1161,188 East 70th Street #30A,2.5,2.0,True,RM,1986.0,False,True,True, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,2500000.0,False,District 2,1.7612,False,1800.0,False,31.0,False,97.0,False,False,False,False,10021.0,40.7684633,-73.9619468,0.927611523178,30.0,900.0,961.0,29791.0,17.27,10.657,0.603544220818,5.14802314195,4.95991204199,16.15,3.249,Manhattan,3240000.0
1162,188 East 70th Street #6E,2.0,1.0,True,RM,1986.0,False,True,True, New York,False,False,True,1936.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,1280000.0,False,District 2,1.7612,False,760.0,False,31.0,False,97.0,False,False,False,False,10021.0,40.7684633,-73.9619468,0.927611523178,30.0,900.0,961.0,29791.0,17.27,10.657,0.603544220818,5.14802314195,4.95991204199,16.15,3.249,Manhattan,577600.0
1163,188 East 76th Street #16B,3.0,3.0,False,RM,1996.0,False,True,True, New York,False,True,True,1936.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,3295000.0,False,District 2,1.7612,False,1800.0,False,31.0,False,73.0,False,False,False,False,10021.0,40.772391,-73.9591352,0.927611523178,20.0,400.0,961.0,29791.0,16.8,11.182,0.598208849366,5.64097859098,5.45115027389,18.27,3.75,Manhattan,3240000.0
1164,188 East 76th Street #7D,2.0,2.0,False,RM,1996.0,False,True,True, New York,False,True,True,1936.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,2095000.0,False,District 2,1.7612,False,1183.0,False,31.0,False,73.0,False,False,False,False,10021.0,40.7724026,-73.9592035,0.927611523178,20.0,400.0,961.0,29791.0,16.82,11.187,0.592509540194,5.638712846,5.45033679968,18.3,3.756,Manhattan,1399489.0
1165,189 Bridge Street #2B,2.0,2.0,True,V1,1920.0,False,True,False, Brooklyn,False,False,True,1047.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 84,1499000.0,False,District 13,0.1126,False,1148.0,False,3.0,False,4.0,False,True,False,False,11201.0,40.6980615,-73.9846285,-0.558412150964,96.0,9216.0,9.0,27.0,10.57,4.042,7.43756232375,3.80364740642,3.15851213024,20.82,10.941,Brooklyn,1317904.0
1166,189 Edgecombe Avenue #TH,2.5,4.0,False,C5,1901.0,,,False, New York,False,False,False,791.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,True,False,False,,False,,Police Precinct 30,1650000.0,False,District 5,-1.2346,False,2863.0,False,3.0,False,8.0,False,False,False,False,10030.0,40.822452,-73.9447579,-0.986333478951,115.0,13225.0,9.0,27.0,22.82,17.076,2.68569519423,11.1063315761,11.1125782152,23.33,11.793,Manhattan,8196769.0
1167,189 Greenpoint Avenue #2A,1.0,1.0,False,R1,2006.0,,,False, Brooklyn,False,False,False,959.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 94,679000.0,False,District 14,0.2728,False,676.0,False,4.0,False,8.0,False,False,False,False,11222.0,40.730614,-73.95206,-0.70551010746,10.0,100.0,16.0,64.0,20.12,10.343,4.15587960621,3.84707975758,2.55287627536,12.92,4.982,Brooklyn,456976.0
1168,189 Luquer Street ,2.0,4.0,,B1,1899.0,,,, Brooklyn,,,,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 76,2495000.0,,District 15,1.109,,2200.0,,3.0,,2.0,,,,,11231.0,40.6771165,-73.9979542,-1.26548528276,117.0,13689.0,9.0,27.0,11.83,6.357,9.92437878071,5.96830497285,5.6433928053,25.18,14.725,Brooklyn,4840000.0
1169,189 Minna Street ,4.0,6.0,False,C0,1899.0,,,False, Brooklyn,False,False,False,1211.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 66,1595000.0,False,District 15,1.109,False,3234.0,False,2.0,False,3.0,False,False,False,False,11218.0,40.6442338,-73.986452,-0.284275050223,117.0,13689.0,4.0,8.0,18.23,10.392,13.3984189047,9.66580447699,9.13528076994,31.23,18.761,Brooklyn,10458756.0
1170,189 Schermerhorn Street #3A,2.0,2.0,True,RM,2007.0,False,True,False, Brooklyn,False,True,True,1047.0,False,False,True,True,False,False,False,True,False,Andi Pepper,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 84,1029000.0,True,District 15,1.109,False,842.0,False,25.0,False,246.0,False,False,False,False,11201.0,40.6895299,-73.9864516,-0.558412150964,9.0,81.0,625.0,15625.0,11.63,4.37,8.39705687295,4.68541662501,4.11573485407,21.88,11.269,Brooklyn,708964.0
1171,19 Bethune Street ,4.0,4.0,False,B3,1899.0,,,False, New York,False,False,False,1568.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 6,7995000.0,False,District 2,1.7612,False,3700.0,False,2.0,False,2.0,False,False,False,False,10014.0,40.7367909,-74.007022,0.312474614197,117.0,13689.0,4.0,8.0,13.13,5.114,4.09585263784,1.03306709138,2.42400935606,19.43,4.835,Manhattan,13690000.0
1172,19 Harvey Avenue ,1.5,3.0,False,A9,1975.0,,,False, Staten Island,False,False,False,865.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 121,598000.0,False,District 31,0.6221,False,1980.0,False,2.0,False,1.0,False,False,False,False,10314.0,40.612252,-74.13876,-0.86263747008,41.0,1681.0,4.0,8.0,26.42,24.441,21.8266979711,17.7745425527,18.3557967564,39.65,32.81,Staten Island,3920400.0
1173,19 West 12th Street ,7.0,5.0,False,A4,1910.0,,,False, New York,False,False,False,1568.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,True,False,False,,False,,Police Precinct 6,28500000.0,False,District 2,1.7612,False,6585.0,False,4.0,False,1.0,False,False,False,False,10011.0,40.735245,-73.995351,0.312474614197,106.0,11236.0,16.0,64.0,17.63,6.167,3.75041892758,0.522562735156,1.50865693509,14.35,2.98,Manhattan,43362225.0
1174,190 Amherst Street ,3.0,4.0,False,B3,1950.0,,,False, Brooklyn,False,False,False,1472.0,False,,,,False,False,False,False,False,,,False,False,False,True,False,False,False,False,False,False,False,,False,,Police Precinct 61,1429000.0,False,District 22,0.5326,False,2624.0,False,1.0,False,2.0,False,False,False,False,11235.0,40.577235,-73.952253,0.152004116202,66.0,4356.0,1.0,1.0,28.65,23.907,20.8648818234,17.4854947351,16.7537490594,41.8,32.275,Brooklyn,6885376.0
1175,190 Conselyea Street #4B,1.0,2.0,False,R1,2009.0,,,False, Brooklyn,False,False,False,959.0,True,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 94,895000.0,False,District 14,0.2728,False,1063.0,False,4.0,False,7.0,False,False,False,False,11211.0,40.7152932,-73.9432739,-0.70551010746,7.0,49.0,16.0,64.0,20.37,9.795,6.01156166379,4.90451764117,3.47949549175,19.3,9.308,Brooklyn,1129969.0
1176,190 East 72nd Street #26B,2.0,2.0,True,D4,1962.0,False,True,True, New York,False,False,False,1936.0,False,False,True,True,False,False,False,True,False,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,1450000.0,True,District 2,1.7612,False,1400.0,True,34.0,False,125.0,True,False,False,False,10021.0,40.7695483,-73.9612641,0.927611523178,54.0,2916.0,1156.0,39304.0,16.45,10.508,0.59507112883,5.27951463637,5.09280504884,15.82,3.275,Manhattan,1960000.0
1177,190 Garfield Place #1C,2.0,2.0,,R2,1905.0,False,True,, Brooklyn,,,,929.0,,False,True,False,,,,,,,False,,,,,,,,,,,,False,,False,Police Precinct 78,1450000.0,,District 15,1.109,,1158.0,,4.0,,40.0,,,,,11215.0,40.672445,-73.9777584,-0.755657138083,111.0,12321.0,16.0,64.0,17.58,7.971,10.2254841244,6.70019899376,6.00352328754,31.0,16.34,Brooklyn,1340964.0
1178,190 Riverside Drive #2D,2.0,3.0,True,R4,1911.0,False,True,False, New York,False,False,False,1009.0,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 24,2695000.0,False,District 3,1.6122,False,1630.0,True,12.0,False,49.0,False,False,False,False,10024.0,40.792786,-73.976626,-0.621931723087,105.0,11025.0,144.0,1728.0,27.72,12.156,0.953928148204,7.10109092497,7.38258339661,23.17,7.27,Manhattan,2656900.0
1179,190-29 Jamaica Avenue ,2.0,3.0,,S2,1972.0,,,, Hollis,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 103,725000.0,,District 29,0.2538,,3567.0,,2.0,,2.0,,,,,11423.0,40.7124657,-73.7688641,-2.30854351972,44.0,1936.0,4.0,8.0,36.15,29.226,17.8729405141,19.4330411237,18.055411494,28.23,22.821,Queens,12723489.0
1180,191 Beach 114th Street ,2.0,3.0,False,A1,1910.0,,,False, Rockaway Park,False,False,False,514.0,False,,,,False,False,False,False,False,,,False,False,False,True,False,False,False,False,False,False,False,,False,,Police Precinct 100,240000.0,False,District 27,0.4075,False,1791.0,False,2.0,False,1.0,False,False,False,False,11694.0,40.5799382,-73.8354953,-1.44935772837,106.0,11236.0,4.0,8.0,38.63,37.066,23.5615987014,21.6524929277,20.4364385377,53.32,30.126,Queens,3207681.0
1181,191 Willoughby Street #14A,1.0,2.0,True,D4,1958.0,False,False,False, Brooklyn,False,False,False,1096.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 88,825000.0,False,District 13,0.1126,False,1000.0,False,15.0,False,183.0,False,False,False,False,11201.0,40.6924092,-73.980367,-0.476505334279,58.0,3364.0,225.0,3375.0,12.03,4.587,8.02455718072,4.5114577764,3.77881803764,22.3,11.486,Brooklyn,1000000.0
1182,1912A Radcliff Avenue ,2.0,3.0,,B3,1955.0,,,, Bronx,,,,1408.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 49,510000.0,,District 11,-0.2437,,1584.0,,2.0,,2.0,,,,,10462.0,40.850134,-73.858641,0.0450237842048,61.0,3721.0,4.0,8.0,32.02,23.798,9.66705107227,17.6914408176,17.2264247939,32.4,18.515,Bronx,2509056.0
1183,1918 Avenue N #2B,2.0,2.0,False,,2016.0,,,False, Brooklyn,False,False,False,1834.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 70,599000.0,False,District 22,0.5326,False,1010.0,False,6.0,False,10.0,False,False,False,False,11230.0,40.6158951,-73.9551102,0.757111619058,0.0,0.0,36.0,216.0,26.5,14.288,16.5671527632,13.2624872462,12.4789389943,39.73,22.656,Brooklyn,1020100.0
1184,1918 Avenue N #6B,2.0,2.0,False,,2016.0,,,False, Brooklyn,False,False,False,1834.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 70,640000.0,False,District 22,0.5326,False,1010.0,False,6.0,False,10.0,False,False,False,False,11230.0,40.6158951,-73.9551102,0.757111619058,0.0,0.0,36.0,216.0,26.5,14.288,16.5671527632,13.2624872462,12.4789389943,39.73,22.656,Brooklyn,1020100.0
1185,1918 Avenue O ,2.0,3.0,False,A1,1940.0,,,False, Brooklyn,False,False,False,1834.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 70,799000.0,False,District 22,0.5326,False,810.0,False,2.0,False,1.0,False,False,False,False,11230.0,40.6132633,-73.9546235,0.757111619058,76.0,5776.0,4.0,8.0,27.18,14.486,16.8619535017,13.5550369625,12.7738308467,40.52,22.854,Brooklyn,656100.0
1186,1919 East 33rd Street ,2.0,3.0,False,B1,1940.0,,,False, Brooklyn,False,False,False,1284.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 63,649000.0,False,District 22,0.5326,False,1596.0,False,1.0,False,2.0,False,False,False,False,11234.0,40.609704,-73.934669,-0.162250609039,76.0,5776.0,1.0,1.0,32.12,28.028,17.4888059274,14.468149076,13.5592722553,45.17,36.397,Brooklyn,2547216.0
1187,192 Columbia Heights ,3.5,7.0,False,A4,1856.0,,,False, Brooklyn,False,False,False,1047.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 84,14500000.0,False,District 13,0.1126,False,6500.0,False,4.0,False,1.0,False,False,False,False,11201.0,40.6974162,-73.9969986,-0.558412150964,160.0,25600.0,16.0,64.0,11.92,4.391,7.71444978858,3.71433755899,3.4684148776,22.25,11.29,Brooklyn,42250000.0
1188,1920 62nd Street ,2.5,6.0,,B1,1925.0,,,, Brooklyn,,,,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 62,1650000.0,,District 20,0.8565,,2400.0,,2.0,,2.0,,,,,11204.0,40.6190349,-73.985911,-0.165593744414,91.0,8281.0,4.0,8.0,24.65,13.415,16.185289883,12.457279736,11.9301011047,38.03,21.783,Brooklyn,5760000.0
1189,1930 Grove Street #6,6.0,12.0,False,C2,1915.0,,,False, Ridgewood,False,False,False,1604.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 104,1650000.0,False,District 24,0.4247,False,5175.0,False,3.0,False,6.0,False,False,False,False,11385.0,40.706791,-73.906807,0.372651050945,101.0,10201.0,9.0,27.0,29.4,12.333,8.50485408215,8.12351231734,6.69873844157,23.32,10.827,Queens,26780625.0
1190,1933 East 12th Street ,1.5,3.0,False,A9,1925.0,,,False, Brooklyn,False,False,False,1472.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 61,1249000.0,False,District 21,0.4053,False,3250.0,False,2.0,False,1.0,False,False,False,False,11229.0,40.6022545,-73.9602626,0.152004116202,91.0,8281.0,4.0,8.0,28.95,15.311,18.0447145041,14.626219295,13.9078162222,42.28,23.68,Brooklyn,10562500.0
1191,1933 West 13th Street ,2.5,4.0,False,B3,1925.0,,,False, Brooklyn,False,False,False,1282.0,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 62,1199000.0,False,District 21,0.4053,False,1866.0,False,2.0,False,2.0,False,False,False,False,11223.0,40.5995878,-73.9845340933,-0.165593744414,91.0,8281.0,4.0,8.0,26.88,20.683,18.3340119527,14.6193553786,14.0864336236,40.12,29.051,Brooklyn,3481956.0
1192,194 Buffalo Avenue ,2.0,4.0,,A4,1945.0,,,, Brooklyn,,,,1586.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 77,649000.0,,District 17,-0.5765,,1100.0,,2.0,,1.0,,,,,11213.0,40.672556,-73.92551,0.342562832571,71.0,5041.0,4.0,8.0,30.5,10.611,10.9679541937,8.89042090448,7.64134055213,37.98,28.217,Brooklyn,1210000.0
1193,194 Howard Avenue ,4.5,6.0,,S2,1910.0,,,, Brooklyn,,,,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 81,1595000.0,,District 16,-0.8786,,3740.0,,3.0,,2.0,,,,,11233.0,40.681633,-73.920051,0.173734496138,106.0,11236.0,9.0,27.0,32.17,11.109,10.2300939292,8.53414367147,7.20724037111,35.02,13.942,Brooklyn,13987600.0
1194,194 South 2nd Street ,4.0,4.0,,C3,1910.0,,,, Brooklyn,,,,1693.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 90,3200000.0,,District 14,0.2728,,2640.0,,3.0,,4.0,,,,,11211.0,40.71239495,-73.9600758772,0.521420575128,106.0,11236.0,9.0,27.0,19.5,5.705,5.88461431463,3.77566167191,2.40549002052,23.2,7.839,Brooklyn,6969600.0
1195,194 Van Buren Street ,4.5,7.0,,C0,1899.0,,,, Brooklyn,,,,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 81,2199000.0,,District 16,-0.8786,,4550.0,,3.0,,3.0,,,,,11221.0,40.690361,-73.938431,0.173734496138,117.0,13689.0,9.0,27.0,25.65,8.442,8.73299556647,6.72497685552,5.42672347231,32.73,12.939,Brooklyn,20702500.0
1196,194 West 9th Street ,3.5,5.0,False,C0,1901.0,,,False, Brooklyn,False,False,False,624.0,False,,,,False,False,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,,False,,Police Precinct 76,1420000.0,False,District 15,1.109,False,2160.0,False,3.0,False,3.0,False,False,False,False,11231.0,40.674762,-73.998557,-1.26548528276,115.0,13225.0,9.0,27.0,9.52,5.63,10.1907047443,6.23021725411,5.90942904651,22.85,13.999,Brooklyn,4665600.0
1197,1943 66th Street ,2.5,3.0,,A9,1925.0,,,, Brooklyn,,,,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 62,875000.0,,District 20,0.8565,,1700.0,,2.0,,1.0,,,,,11204.0,40.616733,-73.9873549,-0.165593744414,91.0,8281.0,4.0,8.0,24.1,14.216,16.4488540103,12.7032026497,12.1897285743,37.4,22.584,Brooklyn,2890000.0
1198,195 15th Street #C1,2.0,3.0,,RM,1925.0,False,True,, Brooklyn,,,,929.0,,False,True,False,,,,,,,False,,,,,,,,,,,,False,,False,Police Precinct 78,1650000.0,,District 15,1.109,,1542.0,,3.0,,18.0,,,,,11215.0,40.6658419,-73.9896995,-0.755657138083,91.0,8281.0,9.0,27.0,12.8,6.912,11.0408818128,7.25104883356,6.76047603135,26.17,15.28,Brooklyn,2377764.0
1199,195 Richards Street ,3.0,6.0,False,C0,1925.0,,,False, Brooklyn,False,False,False,624.0,False,,,,False,False,False,False,False,,,False,False,False,True,False,False,False,False,False,False,False,,False,,Police Precinct 76,3100000.0,False,District 15,1.109,False,3000.0,False,3.0,False,3.0,False,False,False,False,11231.0,40.6753426,-74.0123167,-1.26548528276,91.0,8281.0,9.0,27.0,12.92,7.318,10.4369368848,6.28943383334,6.23196419868,25.87,14.665,Brooklyn,9000000.0
