,Address,Baths,Beds,Bike Room,Building Class,Built Year,Cats Only - No Dogs,Cats and Dogs Allowed,Children's Playroom,City,Cold Storage,Community Recreation Facilities,Concierge,Crime,Deck,Doorman,Elevator,Full-time Doorman,Garage Parking,Garden,Green Building,Gym,Hot Tub,Interiors,Land Lease,Laundry in Building,Live-in Super,Media Room,NYC Storm Zone 1,NYC Storm Zone 2,NYC Storm Zone 3,NYC Storm Zone 4,NYC Storm Zone 5,NYC Storm Zone 6,Package Room,Parking Available,Part-time Doorman,Patio,Pets Allowed,Police,Price,Roof Deck,School District,SchoolScore,Smoke-free,Sqft,Storage Available,Stories,Swimming Pool,Units,Valet,Valet Parking,Virtual Doorman,Waterfront,Zipcode,latitude,longitude,std_crime,age,age_sq,Stories_sq,Stories_cubed,travel_minutes,travel_km,central_park_border_km,washington_sq_km,tompkins_sq_km,travel_minutes_grand_central,travel_km_grand_central,Borough,Sqft_sq
4052,1182 Broadway #9B,1.0,1.0,True,,1910,False,False,False, New York,True,True,True,2079,False,True,True,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,Police Precinct 13,6417,True,District 2,1.7612,False,870.0,False,16,False,39,False,False,False,False,10001,40.7454763,-73.9883807,1.16664570248,106,11236,256,4096,16.55,7.595,2.47211306908,1.8001266474,2.18846385707,7.03,1.626,Manhattan,756900.0
4053,142 East 39th Street #2F,1.0,1.0,,O8,1920,,,, New York,,,,978,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 17,6000,,District 2,1.7612,,1000.0,,3,,2,,,,,10016,40.7490657,-73.9768687,-0.673750321398,96,9216,9,27,14.8,7.595,1.7391103438,2.67448306272,2.54854688839,2.63,0.486,Manhattan,1000000.0
4054,142 East 39th Street #3R,1.0,3.0,,O8,1920,,,, New York,,,,978,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 17,12000,,District 2,1.7612,,2100.0,,3,,2,,,,,10016,40.7490657,-73.9768687,-0.673750321398,96,9216,9,27,14.8,7.595,1.7391103438,2.67448306272,2.54854688839,2.63,0.486,Manhattan,4410000.0
4060,35 East 38th Street #2B,1.0,,True,R4,1961,False,True,False, New York,False,False,False,978,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 17,2700,True,District 2,1.7612,False,525.0,True,13,False,113,False,False,False,False,10016,40.7500426,-73.9800281,-0.673750321398,55,3025,169,2197,15.4,7.595,1.705283833,2.59613240627,2.62728415473,1.97,0.417,Manhattan,275625.0
4061,14 East 33rd Street #6S,2.0,2.0,False,RM,1920,False,True,False, New York,False,False,False,2880,False,False,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Police Precinct 14,7000,False,District 2,1.7612,False,1841.0,False,12,False,18,False,False,False,False,10016,40.7472327,-73.9843067,2.50557142013,96,9216,144,1728,15.95,7.597,2.13536181389,2.13679746457,2.32101098422,5.65,1.31,Manhattan,3389281.0
4063,107 East 37th Street #1,2.5,2.0,,D9,1920,,,, New York,,,,978,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 17,12500,,District 2,1.7612,,3390.0,,4,,6,,,,,10016,40.748905,-73.979167,-0.673750321398,96,9216,16,64,15.52,7.604,1.80226728258,2.53749728419,2.50649912212,2.25,0.48,Manhattan,11492100.0
4065,11 East 36th Street #705,2.0,2.0,False,RM,1911,False,True,False, New York,False,False,True,2880,False,False,True,True,False,False,False,True,False,Andres Escobar,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,5200,False,District 2,1.7612,False,1100.0,False,14,False,66,False,False,False,False,10016,40.7495857,-73.9826249,2.50557142013,105,11025,196,2744,15.68,7.608,1.83819477518,2.43380358278,2.57342183008,3.33,0.743,Manhattan,1210000.0
4068,301 East 45th Street #19C,1.0,1.0,True,RM,1980,False,False,False, New York,False,False,False,978,False,True,True,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 17,2895,True,District 2,1.7612,False,650.0,True,20,False,113,False,False,False,False,10017,40.7517954,-73.9703723,-0.673750321398,36,1296,400,8000,12.27,7.609,1.4243271486,3.26999122438,2.97777444105,7.23,1.301,Manhattan,422500.0
4073,249 West 29th Street #3N,2.0,2.0,False,D4,1927,False,True,False, New York,False,False,False,2880,False,False,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 14,7500,False,District 2,1.7612,False,1600.0,False,15,False,39,False,False,False,False,10001,40.7489036,-73.9948351,2.50557142013,89,7921,225,3375,20.28,7.621,2.41461252623,2.01716526113,2.72962698269,11.82,2.32,Manhattan,2560000.0
4074,413 3rd Street #3,1.0,2.0,,C3,1920,,,, Brooklyn,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 78,3950,,District 15,1.109,,1200.0,,4,,4,,,,,11215,40.672173,-73.981433,-0.755657138083,96,9216,16,64,17.35,7.621,10.2723576271,6.65886172647,6.02420546766,30.7,15.99,Brooklyn,1440000.0
4077,787 Washington Avenue #2,1.0,3.0,,S1,1920,,,, Brooklyn,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 77,3900,,District 17,-0.5765,,850.0,,2,,1,,,,,11238,40.6730667,-73.9626554,0.342562832571,96,9216,4,8,22.22,7.622,10.1867935563,7.06480073265,6.14123047344,32.4,14.521,Brooklyn,722500.0
4079,365 Gates Avenue #2,2.0,3.0,,B3,1899,,,, Brooklyn,,,,1757,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 79,3000,,District 13,0.1126,,1400.0,,3,,2,,,,,11216,40.6862039,-73.952612,0.628400907125,117,13689,9,27,21.48,7.623,8.8600279022,6.24859023232,5.10078140613,28.62,13.496,Brooklyn,1960000.0
4082,431 4th Street TOWNHOUSE,3.5,5.0,,B3,1899,,,, Brooklyn,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 78,11000,,District 15,1.109,,4600.0,,3,,2,,,,,11215,40.670484,-73.979744,-0.755657138083,117,13689,9,27,17.27,7.629,10.4508038194,6.87246807517,6.21406098235,30.62,15.997,Brooklyn,21160000.0
4094,412 7th Street #3,1.0,3.5,,C3,1931,,,, Brooklyn,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 78,3900,,District 15,1.109,,1600.0,,4,,4,,,,,11215,40.6687543,-73.9823454,-0.755657138083,85,7225,16,64,17.9,7.637,10.6565240562,7.01628421395,6.40395895087,31.25,16.006,Brooklyn,2560000.0
4096,423 Wythe Avenue #1F,2.0,4.0,,C3,1910,,,, Brooklyn,,,,1693,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 90,3800,,District 14,0.2728,,1300.0,,4,,4,,,,,11211,40.7100661,-73.9667946,0.521420575128,106,11236,16,64,18.05,7.638,6.06322397278,3.4794255103,2.21358667687,23.12,8.039,Brooklyn,1690000.0
4099,292 Lincoln Place #2B,1.0,3.0,,C1,1923,,,, Brooklyn,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 77,3600,,District 13,0.1126,,1000.0,,4,,21,,,,,11238,40.67331,-73.966264,0.342562832571,93,8649,16,64,22.45,7.64,10.1380337833,6.91787787775,6.04175447566,32.62,14.539,Brooklyn,1000000.0
4100,410 7th Street #1,1.0,2.0,,C3,1931,,,, Brooklyn,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 78,4500,,District 15,1.109,,1500.0,,4,,4,,,,,11215,40.6687862,-73.9824059,-0.755657138083,85,7225,16,64,17.93,7.643,10.6533687295,7.01186391944,6.40045739673,31.27,16.012,Brooklyn,2250000.0
4102,92 Garfield Place #2,1.0,2.0,False,C0,1901,,,False, Brooklyn,False,False,False,929,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 78,2989,False,District 15,1.109,False,1000.0,False,3,False,3,False,False,False,False,11215,40.673967,-73.981077,-0.755657138083,115,13225,9,27,16.52,7.644,10.0715529521,6.4704320062,5.82521409967,29.87,16.013,Brooklyn,1000000.0
4103,40 West 28th Street #3,2.0,3.0,,L8,1900,,,, New York,,,,2079,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 13,8700,,District 2,1.7612,,2000.0,,5,,4,,,,,10001,40.7454884,-73.9897302,1.16664570248,116,13456,25,125,16.75,7.653,2.52789404183,1.75507823837,2.22155942122,7.25,1.685,Manhattan,4000000.0
4105,440 Kent Avenue #22B,2.5,3.0,True,R4,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,8695,True,District 14,0.2728,False,1850.0,False,24,False,135,False,False,False,False,11211,40.7092195,-73.9692531,0.521420575128,13,169,576,13824,18.8,7.658,6.14250446058,3.39284914083,2.18351062454,22.75,7.996,Brooklyn,3422500.0
4106,440 Kent Avenue #7B,2.0,3.0,True,R4,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,5900,True,District 14,0.2728,False,1460.0,False,24,False,135,False,False,False,False,11211,40.7092195,-73.9692531,0.521420575128,13,169,576,13824,18.8,7.658,6.14250446058,3.39284914083,2.18351062454,22.75,7.996,Brooklyn,2131600.0
4107,446 Kent Avenue #10A,2.0,3.0,True,RM,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,6000,True,District 14,0.2728,False,1650.0,False,14,False,75,False,False,False,False,11211,40.7091999,-73.9692701,0.521420575128,13,169,196,2744,18.8,7.658,6.1446029392,3.39337818101,2.18472020271,22.75,7.996,Brooklyn,2722500.0
4108,446 Kent Avenue #11B,2.0,2.0,True,RM,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,3800,True,District 14,0.2728,False,1100.0,False,14,False,75,False,False,False,False,11211,40.7091999,-73.9692701,0.521420575128,13,169,196,2744,18.8,7.658,6.1446029392,3.39337818101,2.18472020271,22.75,7.996,Brooklyn,1210000.0
4109,446 Kent Avenue #2A,2.0,3.0,True,RM,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,5800,True,District 14,0.2728,False,1713.0,False,14,False,75,False,False,False,False,11211,40.7091999,-73.9692701,0.521420575128,13,169,196,2744,18.8,7.658,6.1446029392,3.39337818101,2.18472020271,22.75,7.996,Brooklyn,2934369.0
4110,446 Kent Avenue #7D,1.0,1.0,True,RM,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,3300,True,District 14,0.2728,False,864.0,False,14,False,75,False,False,False,False,11211,40.7091999,-73.9692701,0.521420575128,13,169,196,2744,18.8,7.658,6.1446029392,3.39337818101,2.18472020271,22.75,7.996,Brooklyn,746496.0
4114,446 Kent Avenue #8C,1.0,,True,RM,2003,False,True,False, Brooklyn,False,True,True,1693,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Police Precinct 90,2750,True,District 14,0.2728,False,643.0,False,14,False,75,False,False,False,False,11211,40.7091999,-73.9692701,0.521420575128,13,169,196,2744,18.8,7.658,6.1446029392,3.39337818101,2.18472020271,22.75,7.996,Brooklyn,413449.0
4115,255 1st Street #3A,2.0,2.0,False,RM,2008,False,True,False, Brooklyn,False,False,False,929,False,False,True,False,False,False,False,False,False,Elif Altinbasak,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,Police Precinct 78,4750,False,District 15,1.109,False,1238.0,False,12,False,32,False,False,False,False,11215,40.67494,-73.98405,-0.755657138083,8,64,144,1728,17.75,7.659,9.98396199563,6.31461052107,5.72010947476,31.1,16.027,Brooklyn,1532644.0
4121,83 Quincy Street #1,1.0,1.0,False,B3,1901,,,False, Brooklyn,False,False,False,1757,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 79,2750,False,District 13,0.1126,False,850.0,False,2,False,2,False,False,False,False,11238,40.686343,-73.95787,0.628400907125,115,13225,4,8,21.8,7.666,8.76892488238,5.97586870418,4.88750908486,28.92,13.54,Brooklyn,722500.0
4124,24 East 35th Street DUPLEX-2,3.0,4.0,,S2,1925,,,, New York,,,,978,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 17,9900,,District 2,1.7612,,3400.0,,4,,2,,,,,10016,40.748016,-73.9819949,-0.673750321398,91,8281,16,64,16.15,7.671,1.97535711425,2.31653657556,2.39817343738,3.82,0.806,Manhattan,11560000.0
4125,81 Quincy Street #2,1.5,4.0,False,B3,1901,,,False, Brooklyn,False,False,False,1757,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 79,4300,False,District 13,0.1126,False,1850.0,False,2,False,2,False,False,False,False,11238,40.686335,-73.957939,0.628400907125,115,13225,4,8,21.82,7.672,8.76895230079,5.97333032469,4.88591157302,28.93,13.545,Brooklyn,3422500.0
4126,5 Tudor City Place #1605,1.0,1.0,True,,1930,False,False,False, New York,False,False,False,791,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,Police Precinct 30,2850,False,District 14,0.2728,False,500.0,True,26,False,788,False,False,False,False,10017,40.7479794,-73.9708635,-0.986333478951,86,7396,676,17576,13.93,7.673,1.83924368228,2.95183536361,2.56523429585,7.47,1.373,Manhattan,250000.0
4128,5 Tudor City Place #408,1.0,,True,,1930,False,False,False, New York,False,False,False,978,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,Police Precinct 17,2100,False,District 2,1.7612,False,300.0,True,26,False,788,False,False,False,False,10017,40.7479794,-73.9708635,-0.673750321398,86,7396,676,17576,13.93,7.673,1.83924368228,2.95183536361,2.56523429585,7.47,1.373,Manhattan,90000.0
4136,83 Seigel Street #3,3.0,4.0,False,C0,1931,,,False, Brooklyn,False,False,False,1693,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 90,5995,False,District 14,0.2728,False,2000.0,False,3,False,3,False,False,False,False,11206,40.704558,-73.943867,0.521420575128,85,7225,9,27,24.77,7.69,7.09425354253,5.39844022899,4.01901804236,25.08,10.503,Brooklyn,4000000.0
4139,519 8th Street #4,2.0,3.0,,C1,1920,,,, Brooklyn,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 78,4395,,District 15,1.109,,1100.0,,4,,8,,,,,11215,40.666236,-73.977959,-0.755657138083,96,9216,16,64,17.78,7.693,10.915121938,7.3659511954,6.69119201429,31.13,16.061,Brooklyn,1210000.0
4147,372 Fifth Avenue #2M,2.0,2.0,True,D0,1928,False,True,False, New York,False,False,False,2880,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4650,True,District 2,1.7612,False,1175.0,False,10,False,123,False,False,False,False,10018,40.7494637,-73.984217,2.50557142013,88,7744,100,1000,16.02,7.712,1.91285914799,2.35481661837,2.56718583863,5.72,1.426,Manhattan,1380625.0
4157,333 East 45th Street #23E,1.0,1.0,True,R4,1977,False,True,False, New York,False,False,False,978,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 17,2900,True,District 2,1.7612,False,554.0,True,30,False,165,False,False,False,False,10017,40.751363,-73.9692225,-0.673750321398,39,1521,900,27000,12.68,7.717,1.48984062657,3.3057564521,2.96568831826,7.67,1.409,Manhattan,306916.0
4158,423 Lincoln Place #1R,1.0,2.0,False,C2,1907,,,False, Brooklyn,False,False,False,1586,False,,,,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 77,2495,False,District 17,-0.5765,False,900.0,False,3,False,6,False,False,False,False,11238,40.6726103,-73.9622048,0.342562832571,109,11881,9,27,22.75,7.717,10.2406287943,7.12677795719,6.20019186674,32.92,14.616,Brooklyn,810000.0
4166,360 West 34th Street #10G,1.0,2.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4800,False,District 2,1.7612,False,560.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,313600.0
4167,360 West 34th Street #11Y,1.0,1.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,3300,False,District 2,1.7612,False,560.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,313600.0
4168,360 West 34th Street #12A,1.0,1.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,3450,False,District 2,1.7612,False,577.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,332929.0
4169,360 West 34th Street #14K,1.5,2.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,5300,False,District 2,1.7612,False,1076.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,1157776.0
4170,360 West 34th Street #4P,1.0,1.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,3300,False,District 2,1.7612,False,560.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,313600.0
4171,360 West 34th Street #8K,1.0,1.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,3325,False,District 2,1.7612,False,560.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,313600.0
4172,360 West 34th Street #TH11,1.5,2.0,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,5250,False,District 2,1.7612,False,850.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,722500.0
4173,360 West 34th Street #7H,1.0,,False,D7,1930,False,False,False, New York,False,False,False,2880,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,2600,False,District 2,1.7612,False,425.0,False,14,False,252,False,False,True,False,10001,40.7529766,-73.9958918,2.50557142013,86,7396,196,2744,20.07,7.722,2.07754613487,2.46014296587,3.18100551103,11.6,2.389,Manhattan,180625.0
4174,235 East 46th Street #5A,1.0,,False,D1,1938,False,False,False, New York,False,False,False,978,False,True,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 17,2595,False,District 2,1.7612,False,600.0,False,6,False,63,False,False,False,False,10017,40.7528161,-73.9708536,-0.673750321398,78,6084,36,216,12.73,7.723,1.30613045208,3.32374818793,3.07280348352,7.7,1.415,Manhattan,360000.0
4176,400 Fifth Avenue #32G,1.5,1.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4950,False,District 2,1.7612,False,779.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,606841.0
4177,400 Fifth Avenue #37C,2.5,2.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,8495,False,District 2,1.7612,False,1168.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,1364224.0
4178,400 Fifth Avenue #37E,2.5,2.0,False,,2010,False,False,False, New York,False,False,False,791,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 30,8950,False,District 14,0.2728,False,1437.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,-0.986333478951,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,2064969.0
4179,400 Fifth Avenue #37G,1.5,1.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4890,False,District 2,1.7612,False,779.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,606841.0
4180,400 Fifth Avenue #39E,2.5,2.0,False,,2010,False,False,False, New York,False,False,False,791,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 30,11500,False,District 14,0.2728,False,1437.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,-0.986333478951,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,2064969.0
4181,400 Fifth Avenue #42B,1.5,1.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4890,False,District 2,1.7612,False,806.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,649636.0
4182,400 Fifth Avenue #44AB,2.5,2.0,False,,2010,False,False,False, New York,False,False,False,791,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 30,14500,False,District 14,0.2728,False,1737.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,-0.986333478951,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,3017169.0
4183,400 Fifth Avenue #45B,1.5,1.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4995,False,District 2,1.7612,False,806.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,649636.0
4184,400 Fifth Avenue #50C,2.5,2.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,9000,False,District 2,1.7612,False,1168.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,1364224.0
4185,400 Fifth Avenue #51F,4.5,4.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,22000,False,District 2,1.7612,False,2588.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,6697744.0
4186,400 Fifth Avenue #58H,3.5,3.0,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,19995,False,District 2,1.7612,False,2271.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,5157441.0
4188,400 Fifth Avenue #44C,1.0,,False,,2010,False,False,False, New York,False,False,False,2880,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 14,4200,False,District 2,1.7612,False,440.0,False,60,False,190,False,False,False,False,10018,40.7501161,-73.9838114,2.50557142013,6,36,3600,216000,16.32,7.725,1.83294398357,2.43481946579,2.63694631246,3.98,0.859,Manhattan,193600.0
4189,240 East 46th Street #3G,1.0,1.0,False,R4,1970,True,False,False, New York,False,False,False,978,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 17,3395,False,District 2,1.7612,False,750.0,False,13,False,100,False,False,False,False,10017,40.752533,-73.971137,-0.673750321398,46,2116,169,2197,12.75,7.728,1.33412189371,3.28442411397,3.03566065277,7.73,1.42,Manhattan,562500.0
4190,240 East 46th Street #8G,1.0,1.0,False,R4,1970,True,False,False, New York,False,False,False,978,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 17,3495,False,District 2,1.7612,False,750.0,False,13,False,100,False,False,False,False,10017,40.752533,-73.971137,-0.673750321398,46,2116,169,2197,12.75,7.728,1.33412189371,3.28442411397,3.03566065277,7.73,1.42,Manhattan,562500.0
4192,1188 Bedford Avenue #5A,2.0,2.0,True,,2015,False,False,False, Brooklyn,False,False,False,1757,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 79,3000,True,District 13,0.1126,False,850.0,False,5,False,14,False,False,False,False,11216,40.6834323,-73.9539244,0.628400907125,1,1,25,125,21.1,7.732,9.14183822129,6.43131913308,5.32238095817,28.22,13.605,Brooklyn,722500.0
4199,95 Eastern Parkway #23E,1.0,2.0,,D1,1925,,,, Brooklyn,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 77,3195,,District 13,0.1126,,1100.0,,6,,45,,,,,11238,40.672794,-73.965406,0.342562832571,91,8281,36,216,22.47,7.74,10.199585628,6.99872095393,6.11370114227,32.65,14.64,Brooklyn,1210000.0
